fid;Cultivo;Fecha;Year;mes;dia;DOY;NDVI
4786991;CB;21/04/2018;2018;4;21;111;0.79385
4461950;CB;21/04/2018;2018;4;21;111;0.8324
4462139;CBTFF;21/04/2018;2018;4;21;111;0.92355
4484046;CBMZ;21/04/2018;2018;4;21;111;0.89135
4857858;CB;21/04/2018;2018;4;21;111;0.92505
4484414;CB;21/04/2018;2018;4;21;111;0.3869
4531803;CBMZ;21/04/2018;2018;4;21;111;0.871
4575462;CB;21/04/2018;2018;4;21;111;0.2736
4581205;CBMZ;21/04/2018;2018;4;21;111;0.8702
4623993;CB;21/04/2018;2018;4;21;111;0.92845
4643070;CB;21/04/2018;2018;4;21;111;0.48905
4937003;CBMZ;21/04/2018;2018;4;21;111;0.80025
4664987;CBMZ;21/04/2018;2018;4;21;111;0.8502
4696293;CB;21/04/2018;2018;4;21;111;0.9088
4716399;CB;21/04/2018;2018;4;21;111;0.7897
4726945;CB;21/04/2018;2018;4;21;111;0.8654
4757792;CBTFF;21/04/2018;2018;4;21;111;0.9325
4766811;CB;21/04/2018;2018;4;21;111;0.3551
4778567;CB;21/04/2018;2018;4;21;111;0.9079
4793967;CB;21/04/2018;2018;4;21;111;0.34515
4797094;CB;21/04/2018;2018;4;21;111;0.9121
4812675;CB;21/04/2018;2018;4;21;111;0.7983
4835182;CBMZ;21/04/2018;2018;4;21;111;0.8771
4835230;CB;21/04/2018;2018;4;21;111;0.91935
4866191;CBMZ;21/04/2018;2018;4;21;111;0.9316
4935131;CB;21/04/2018;2018;4;21;111;0.8842
4935159;CB;21/04/2018;2018;4;21;111;0.8536
4966428;CB;21/04/2018;2018;4;21;111;0.7452
5033448;CBMZ;21/04/2018;2018;4;21;111;0.913
5061464;CBTFF;21/04/2018;2018;4;21;111;0.8677
5066130;CB;21/04/2018;2018;4;21;111;0.68415
5076778;CBTFF;21/04/2018;2018;4;21;111;0.931
5090678;CBMZ;21/04/2018;2018;4;21;111;0.8081
5090987;CBTFF;21/04/2018;2018;4;21;111;0.8795
5098949;CBMZ;21/04/2018;2018;4;21;111;0.85985
5112741;CBTFF;21/04/2018;2018;4;21;111;0.91575
5141586;CBMZ;21/04/2018;2018;4;21;111;0.933
5150415;CB;21/04/2018;2018;4;21;111;0.7475
5164211;CB;21/04/2018;2018;4;21;111;0.449
5218427;CB;21/04/2018;2018;4;21;111;0.79015
5178370;CB;21/04/2018;2018;4;21;111;0.479
5194814;CB;21/04/2018;2018;4;21;111;0.133
5266419;CBMZ;21/04/2018;2018;4;21;111;0.8916
5302908;CB;21/04/2018;2018;4;21;111;0.7068
5303158;CB;21/04/2018;2018;4;21;111;0.9251
5257131;CB;21/04/2018;2018;4;21;111;0.7881
240767;CBMZ;21/04/2018;2018;4;21;111;0.945
1316951;CB;21/04/2018;2018;4;21;111;0.86485
1316978;CB;21/04/2018;2018;4;21;111;0.9139
1429853;CB;21/04/2018;2018;4;21;111;0.89945
1443951;CBRGP;21/04/2018;2018;4;21;111;0.8714
1514489;CBTFF;21/04/2018;2018;4;21;111;0.85745
1571163;CBMZ;21/04/2018;2018;4;21;111;0.9113
5363249;CB;21/04/2018;2018;4;21;111;0.8812
1800279;CB;21/04/2018;2018;4;21;111;0.8443
2219636;CB;21/04/2018;2018;4;21;111;0.924
2902177;CB;21/04/2018;2018;4;21;111;0.8566
3252604;CB;21/04/2018;2018;4;21;111;0.9224
3605406;CB;21/04/2018;2018;4;21;111;0.6753
3719336;CB;21/04/2018;2018;4;21;111;0.9416
4042377;CB;21/04/2018;2018;4;21;111;0.8737
4363743;CB;21/04/2018;2018;4;21;111;0.7843
4962560;CB;21/04/2018;2018;4;21;111;0.9306
5140207;CB;21/04/2018;2018;4;21;111;0.6167
5140213;CB;21/04/2018;2018;4;21;111;0.9227
19132;CBMZ;21/04/2018;2018;4;21;111;0.9109
563557;CB;21/04/2018;2018;4;21;111;0.85785
25805;CBGL;21/04/2018;2018;4;21;111;0.8226
35859;CBMZ;21/04/2018;2018;4;21;111;0.9208
49016;CBMZ;21/04/2018;2018;4;21;111;0.938
64702;CB;21/04/2018;2018;4;21;111;0.87425
80004;CBRGP;21/04/2018;2018;4;21;111;0.9171
89074;CBMZ;21/04/2018;2018;4;21;111;0.914
113490;CBGL;21/04/2018;2018;4;21;111;0.9059
131011;CB;21/04/2018;2018;4;21;111;0.92605
153857;CB;21/04/2018;2018;4;21;111;0.7603
159648;CBMZ;21/04/2018;2018;4;21;111;0.91975
167845;CBMZ;21/04/2018;2018;4;21;111;0.8233
184126;CBMZ;21/04/2018;2018;4;21;111;0.9444
210802;CBMZ;21/04/2018;2018;4;21;111;0.8493
673031;CB;21/04/2018;2018;4;21;111;0.69575
226511;CBMZ;21/04/2018;2018;4;21;111;0.9164
241686;CB;21/04/2018;2018;4;21;111;0.8594
242753;CB;21/04/2018;2018;4;21;111;0.7892
268496;CB;21/04/2018;2018;4;21;111;0.83125
291678;CBMZ;21/04/2018;2018;4;21;111;0.8854
313277;CBMZ;21/04/2018;2018;4;21;111;0.8887
320890;CBMZ;21/04/2018;2018;4;21;111;0.81295
430804;CB;21/04/2018;2018;4;21;111;0.912
708235;CBMZ;21/04/2018;2018;4;21;111;0.8803
442242;CBMZ;21/04/2018;2018;4;21;111;0.9218
450592;CB;21/04/2018;2018;4;21;111;0.91325
481567;CBMZ;21/04/2018;2018;4;21;111;0.9373
490692;CBGL;21/04/2018;2018;4;21;111;0.6364
506270;CB;21/04/2018;2018;4;21;111;0.8943
527084;CBMZ;21/04/2018;2018;4;21;111;0.8911
540459;CBMZ;21/04/2018;2018;4;21;111;0.8953
540609;CB;21/04/2018;2018;4;21;111;0.7733
565009;CBMZ;21/04/2018;2018;4;21;111;0.875
572965;CBMZ;21/04/2018;2018;4;21;111;0.9021
582563;CBSOR;21/04/2018;2018;4;21;111;0.7019
593501;CBMZ;21/04/2018;2018;4;21;111;0.909
596715;CB;21/04/2018;2018;4;21;111;0.86775
620603;CBMZ;21/04/2018;2018;4;21;111;0.9131
627566;CBMZ;21/04/2018;2018;4;21;111;0.8493
637709;CB;21/04/2018;2018;4;21;111;0.9201
639218;CB;21/04/2018;2018;4;21;111;0.92205
687470;CB;21/04/2018;2018;4;21;111;0.86635
701924;CBMZ;21/04/2018;2018;4;21;111;0.8609
721374;CBMZ;21/04/2018;2018;4;21;111;0.81835
901490;CB;21/04/2018;2018;4;21;111;0.8352
755132;CB;21/04/2018;2018;4;21;111;0.77325
764005;CB;21/04/2018;2018;4;21;111;0.7223
782113;CBMZ;21/04/2018;2018;4;21;111;0.8489
901539;CB;21/04/2018;2018;4;21;111;0.8401
831518;CB;21/04/2018;2018;4;21;111;0.8777
832828;CBMZ;21/04/2018;2018;4;21;111;0.9254
839651;CB;21/04/2018;2018;4;21;111;0.9001
921051;CB;21/04/2018;2018;4;21;111;0.83565
854304;CBMZ;21/04/2018;2018;4;21;111;0.8846
863969;CBMZ;21/04/2018;2018;4;21;111;0.88755
875365;CB;21/04/2018;2018;4;21;111;0.9336
880567;CBMZ;21/04/2018;2018;4;21;111;0.9303
889324;CBMZ;21/04/2018;2018;4;21;111;0.88245
889492;CB;21/04/2018;2018;4;21;111;0.9219
934729;CB;21/04/2018;2018;4;21;111;0.8891
949141;CBMZ;21/04/2018;2018;4;21;111;0.8355
982101;CBMZ;21/04/2018;2018;4;21;111;0.9043
983746;CB;21/04/2018;2018;4;21;111;0.9146
986243;CBMZ;21/04/2018;2018;4;21;111;0.9385
62671;CB;21/04/2018;2018;4;21;111;0.68045
927751;CBMZ;21/04/2018;2018;4;21;111;0.8818
996381;CBMZ;21/04/2018;2018;4;21;111;0.9075
997883;CB;21/04/2018;2018;4;21;111;0.8314
1020877;CBMZ;21/04/2018;2018;4;21;111;0.8865
1024757;CBMZ;21/04/2018;2018;4;21;111;0.9387
957683;CB;21/04/2018;2018;4;21;111;0.42015
1053584;CB;21/04/2018;2018;4;21;111;0.7354
1058980;CB;21/04/2018;2018;4;21;111;0.872
1084230;CBMZ;21/04/2018;2018;4;21;111;0.9072
1094568;CB;21/04/2018;2018;4;21;111;0.92625
1136403;CB;21/04/2018;2018;4;21;111;0.8879
1171286;CB;21/04/2018;2018;4;21;111;0.8715
1009515;CBMZ;21/04/2018;2018;4;21;111;0.852
1171306;CB;21/04/2018;2018;4;21;111;0.9001
1175493;CB;21/04/2018;2018;4;21;111;0.8982
1195398;CBMZ;21/04/2018;2018;4;21;111;0.8832
1200286;CB;21/04/2018;2018;4;21;111;0.93165
1208533;CBGL;21/04/2018;2018;4;21;111;0.9016
1213748;CB;21/04/2018;2018;4;21;111;0.8763
1240030;CB;21/04/2018;2018;4;21;111;0.91925
1249628;CB;21/04/2018;2018;4;21;111;0.8823
1275138;CB;21/04/2018;2018;4;21;111;0.89625
1284512;CBGL;21/04/2018;2018;4;21;111;0.92
1299078;CBMZ;21/04/2018;2018;4;21;111;0.9533
1303689;CB;21/04/2018;2018;4;21;111;0.856
1340800;CBMZ;21/04/2018;2018;4;21;111;0.81815
1363343;CBMZ;21/04/2018;2018;4;21;111;0.9072
1392476;CBMZ;21/04/2018;2018;4;21;111;0.91845
1472730;CB;21/04/2018;2018;4;21;111;0.85155
1496084;CB;21/04/2018;2018;4;21;111;0.8703
1510036;CBMZ;21/04/2018;2018;4;21;111;0.7583
1524249;CB;21/04/2018;2018;4;21;111;0.84605
1572536;CB;21/04/2018;2018;4;21;111;0.8677
1577031;CBSOR;21/04/2018;2018;4;21;111;0.7133
1240801;CBMZ;21/04/2018;2018;4;21;111;0.93105
1603592;CBMZ;21/04/2018;2018;4;21;111;0.921
1643534;CBMZ;21/04/2018;2018;4;21;111;0.92855
1663343;CB;21/04/2018;2018;4;21;111;0.83725
1697377;CBMZ;21/04/2018;2018;4;21;111;0.8828
1697907;CBMZ;21/04/2018;2018;4;21;111;0.8945
1730753;CBSOR;21/04/2018;2018;4;21;111;0.20035
1735722;CB;21/04/2018;2018;4;21;111;0.902
1759509;CBMZ;21/04/2018;2018;4;21;111;0.8738
1767717;CB;21/04/2018;2018;4;21;111;0.8261
1782986;CB;21/04/2018;2018;4;21;111;0.8312
1802711;CBMZ;21/04/2018;2018;4;21;111;0.8619
1829297;CB;21/04/2018;2018;4;21;111;0.9252
1380810;CB;21/04/2018;2018;4;21;111;0.59675
1853025;CBMZ;21/04/2018;2018;4;21;111;0.9193
1901882;CB;21/04/2018;2018;4;21;111;0.9191
1902009;CBGL;21/04/2018;2018;4;21;111;0.9328
1381962;CB;21/04/2018;2018;4;21;111;0.8819
1918725;CB;21/04/2018;2018;4;21;111;0.9203
1931565;CBMZ;21/04/2018;2018;4;21;111;0.94675
1935203;CBMZ;21/04/2018;2018;4;21;111;0.9046
1947277;CBGL;21/04/2018;2018;4;21;111;0.87755
1961555;CB;21/04/2018;2018;4;21;111;0.7809
1972680;CB;21/04/2018;2018;4;21;111;0.82
1992012;CB;21/04/2018;2018;4;21;111;0.8833
2002604;CB;21/04/2018;2018;4;21;111;0.8226
2011189;CB;21/04/2018;2018;4;21;111;0.8507
1453394;CB;21/04/2018;2018;4;21;111;0.69005
2027065;CBMZ;21/04/2018;2018;4;21;111;0.9305
2032849;CBMZ;21/04/2018;2018;4;21;111;0.92245
2088128;CB;21/04/2018;2018;4;21;111;0.90595
1489733;CBMZ;21/04/2018;2018;4;21;111;0.7471
2090897;CB;21/04/2018;2018;4;21;111;0.89975
2098383;CBGL;21/04/2018;2018;4;21;111;0.915
2107770;CBMZ;21/04/2018;2018;4;21;111;0.9087
1518882;CBMZ;21/04/2018;2018;4;21;111;0.8841
2139515;CBMZ;21/04/2018;2018;4;21;111;0.8444
2140103;CBMZ;21/04/2018;2018;4;21;111;0.92095
2155147;CBMZ;21/04/2018;2018;4;21;111;0.9101
1519791;CB;21/04/2018;2018;4;21;111;0.87175
2164785;CBMZ;21/04/2018;2018;4;21;111;0.8701
2169730;CB;21/04/2018;2018;4;21;111;0.8504
2181391;CBMZ;21/04/2018;2018;4;21;111;0.852
2192978;CBMZ;21/04/2018;2018;4;21;111;0.8534
2253288;CB;21/04/2018;2018;4;21;111;0.8728
2255078;CBMZ;21/04/2018;2018;4;21;111;0.9278
2329547;CB;21/04/2018;2018;4;21;111;0.8579
2337562;CB;21/04/2018;2018;4;21;111;0.774
2345030;CBGL;21/04/2018;2018;4;21;111;0.91985
2357697;CB;21/04/2018;2018;4;21;111;0.87405
2371490;CB;21/04/2018;2018;4;21;111;0.9028
2415923;CBMZ;21/04/2018;2018;4;21;111;0.73705
2434329;CB;21/04/2018;2018;4;21;111;0.9148
2448279;CB;21/04/2018;2018;4;21;111;0.89235
2461775;CBSOR;21/04/2018;2018;4;21;111;0.9172
2466972;CB;21/04/2018;2018;4;21;111;0.8736
2471523;CBMZ;21/04/2018;2018;4;21;111;0.9222
2518164;CB;21/04/2018;2018;4;21;111;0.77055
2520948;CB;21/04/2018;2018;4;21;111;0.8426
2535820;CBMZ;21/04/2018;2018;4;21;111;0.8689
2536821;CB;21/04/2018;2018;4;21;111;0.8393
2541186;CB;21/04/2018;2018;4;21;111;0.87295
2552594;CB;21/04/2018;2018;4;21;111;0.77
2572178;CB;21/04/2018;2018;4;21;111;0.91625
2616468;CB;21/04/2018;2018;4;21;111;0.9007
1776377;CBMZ;21/04/2018;2018;4;21;111;0.86535
2640513;CB;21/04/2018;2018;4;21;111;0.9145
2640547;CBMZ;21/04/2018;2018;4;21;111;0.8693
2644845;CB;21/04/2018;2018;4;21;111;0.9359
2645053;CB;21/04/2018;2018;4;21;111;0.82
2656435;CBMZ;21/04/2018;2018;4;21;111;0.9166
2683569;CB;21/04/2018;2018;4;21;111;0.9201
2697616;CBGL;21/04/2018;2018;4;21;111;0.9197
2711565;CB;21/04/2018;2018;4;21;111;0.80435
2731769;CBMZ;21/04/2018;2018;4;21;111;0.8971
1830054;CB;21/04/2018;2018;4;21;111;0.6211
2753837;CB;21/04/2018;2018;4;21;111;0.8755
2786435;CB;21/04/2018;2018;4;21;111;0.8935
2788253;CB;21/04/2018;2018;4;21;111;0.91225
2810397;CBMZ;21/04/2018;2018;4;21;111;0.8689
2841470;CB;21/04/2018;2018;4;21;111;0.9005
2893104;CBMZ;21/04/2018;2018;4;21;111;0.9038
2894627;CB;21/04/2018;2018;4;21;111;0.92625
2898380;CBMZ;21/04/2018;2018;4;21;111;0.9165
2902331;CBMZ;21/04/2018;2018;4;21;111;0.8852
1893207;CBMZ;21/04/2018;2018;4;21;111;0.8877
2966450;CBAF;21/04/2018;2018;4;21;111;0.82325
125570;CBMZ;21/04/2018;2018;4;21;111;0.8664
1956992;CBMZ;21/04/2018;2018;4;21;111;0.9234
2975017;CBMZ;21/04/2018;2018;4;21;111;0.9301
2993953;CBMZ;21/04/2018;2018;4;21;111;0.917
3011418;CB;21/04/2018;2018;4;21;111;0.8628
3030304;CB;21/04/2018;2018;4;21;111;0.8105
3043607;CBMZ;21/04/2018;2018;4;21;111;0.9219
1986879;CBMZ;21/04/2018;2018;4;21;111;0.919
3057451;CB;21/04/2018;2018;4;21;111;0.91065
3069354;CBMZ;21/04/2018;2018;4;21;111;0.8168
3085967;CB;21/04/2018;2018;4;21;111;0.7566
3182047;CBMZ;21/04/2018;2018;4;21;111;0.9215
3182741;CB;21/04/2018;2018;4;21;111;0.85465
3183527;CB;21/04/2018;2018;4;21;111;0.8511
2043783;CB;21/04/2018;2018;4;21;111;0.8266
3187372;CB;21/04/2018;2018;4;21;111;0.325
3202623;CBMZ;21/04/2018;2018;4;21;111;0.89375
3212004;CB;21/04/2018;2018;4;21;111;0.60985
3215006;CBMZ;21/04/2018;2018;4;21;111;0.91755
3245035;CBMZ;21/04/2018;2018;4;21;111;0.89955
2044817;CBMZ;21/04/2018;2018;4;21;111;0.8115
3256846;CBMZ;21/04/2018;2018;4;21;111;0.85465
2097061;CBMZ;21/04/2018;2018;4;21;111;0.8943
3325945;CBMZ;21/04/2018;2018;4;21;111;0.888
3338614;CB;21/04/2018;2018;4;21;111;0.8633
3385534;CB;21/04/2018;2018;4;21;111;0.8747
2139511;CBMZ;21/04/2018;2018;4;21;111;0.7001
3416572;CBSOJ;21/04/2018;2018;4;21;111;0.9374
3441721;CBMZ;21/04/2018;2018;4;21;111;0.9037
3445169;CBMZ;21/04/2018;2018;4;21;111;0.9305
3455245;CBMZ;21/04/2018;2018;4;21;111;0.90775
2144281;CB;21/04/2018;2018;4;21;111;0.9107
3479959;CB;21/04/2018;2018;4;21;111;0.7788
3543294;CB;21/04/2018;2018;4;21;111;0.866
3558440;CBMZ;21/04/2018;2018;4;21;111;0.9234
3564987;CB;21/04/2018;2018;4;21;111;0.87775
3578640;CBMZ;21/04/2018;2018;4;21;111;0.8786
3581882;CB;21/04/2018;2018;4;21;111;0.8437
3594131;CB;21/04/2018;2018;4;21;111;0.9334
3595658;CBMZ;21/04/2018;2018;4;21;111;0.85855
181584;CB;21/04/2018;2018;4;21;111;0.66895
3615280;CBMZ;21/04/2018;2018;4;21;111;0.924
3652574;CBMZ;21/04/2018;2018;4;21;111;0.9406
3655224;CB;21/04/2018;2018;4;21;111;0.92395
3679141;CBMZ;21/04/2018;2018;4;21;111;0.92565
3680357;CBGL;21/04/2018;2018;4;21;111;0.88015
3687108;CBSOR;21/04/2018;2018;4;21;111;0.6859
3696068;CB;21/04/2018;2018;4;21;111;0.86875
3723447;CBMZ;21/04/2018;2018;4;21;111;0.92885
3765410;CB;21/04/2018;2018;4;21;111;0.6463
3776795;CBGL;21/04/2018;2018;4;21;111;0.9485
3779310;CBRGP;21/04/2018;2018;4;21;111;0.8085
3781253;CB;21/04/2018;2018;4;21;111;0.93185
3806762;CBMZ;21/04/2018;2018;4;21;111;0.88455
2295979;CBMZ;21/04/2018;2018;4;21;111;0.8039
3821752;CB;21/04/2018;2018;4;21;111;0.8353
3822537;CBMZ;21/04/2018;2018;4;21;111;0.9463
3849825;CBMZ;21/04/2018;2018;4;21;111;0.88065
3859692;CBMZ;21/04/2018;2018;4;21;111;0.862
3862094;CBMZ;21/04/2018;2018;4;21;111;0.9212
3863551;CBMZ;21/04/2018;2018;4;21;111;0.92505
3877800;CBMZ;21/04/2018;2018;4;21;111;0.76775
3877819;CB;21/04/2018;2018;4;21;111;0.8409
3896493;CB;21/04/2018;2018;4;21;111;0.90315
3897312;CBMZ;21/04/2018;2018;4;21;111;0.938
3910551;CB;21/04/2018;2018;4;21;111;0.9156
2309535;CBMZ;21/04/2018;2018;4;21;111;0.9262
3947691;CB;21/04/2018;2018;4;21;111;0.7298
3953050;CBMZ;21/04/2018;2018;4;21;111;0.9217
3963206;CB;21/04/2018;2018;4;21;111;0.8928
3976441;CBMZ;21/04/2018;2018;4;21;111;0.893
3985138;CBMZ;21/04/2018;2018;4;21;111;0.9005
3995771;CB;21/04/2018;2018;4;21;111;0.8778
2439167;CB;21/04/2018;2018;4;21;111;0.9113
4052778;CB;21/04/2018;2018;4;21;111;0.91905
4059543;CB;21/04/2018;2018;4;21;111;0.2634
4067506;CBMZ;21/04/2018;2018;4;21;111;0.69975
4076357;CBMZ;21/04/2018;2018;4;21;111;0.9187
4133735;CBGL;21/04/2018;2018;4;21;111;0.8888
4147993;CBGL;21/04/2018;2018;4;21;111;0.8509
4190095;CB;21/04/2018;2018;4;21;111;0.8868
2502227;CBMZ;21/04/2018;2018;4;21;111;0.8944
4207341;CB;21/04/2018;2018;4;21;111;0.84235
4254474;CB;21/04/2018;2018;4;21;111;0.57115
2551435;CB;21/04/2018;2018;4;21;111;0.73095
4270057;CBRGP;21/04/2018;2018;4;21;111;0.8906
4274755;CBMZ;21/04/2018;2018;4;21;111;0.916
4320361;CB;21/04/2018;2018;4;21;111;0.54265
4343686;CBMZ;21/04/2018;2018;4;21;111;0.9223
4344945;CBMZ;21/04/2018;2018;4;21;111;0.8345
4380966;CB;21/04/2018;2018;4;21;111;0.9091
4398610;CB;21/04/2018;2018;4;21;111;0.91575
4415311;CBGL;21/04/2018;2018;4;21;111;0.9082
4500750;CB;21/04/2018;2018;4;21;111;0.7438
4504372;CBMZ;21/04/2018;2018;4;21;111;0.9138
4521571;CB;21/04/2018;2018;4;21;111;0.8327
4538388;CB;21/04/2018;2018;4;21;111;0.7736
4542577;CBMZ;21/04/2018;2018;4;21;111;0.92665
4561054;CBMZ;21/04/2018;2018;4;21;111;0.8869
4571987;CBMZ;21/04/2018;2018;4;21;111;0.9159
4589470;CBMZ;21/04/2018;2018;4;21;111;0.9269
4599076;CB;21/04/2018;2018;4;21;111;0.88665
4599831;CBMZ;21/04/2018;2018;4;21;111;0.9165
2721151;CB;21/04/2018;2018;4;21;111;0.8613
4656531;CBMZ;21/04/2018;2018;4;21;111;0.9014
4665044;CB;21/04/2018;2018;4;21;111;0.84665
4674305;CB;21/04/2018;2018;4;21;111;0.9304
4730984;CB;21/04/2018;2018;4;21;111;0.8649
4742677;CB;21/04/2018;2018;4;21;111;0.85445
4758350;CBMZ;21/04/2018;2018;4;21;111;0.921
4779093;CB;21/04/2018;2018;4;21;111;0.6863
4797276;CB;21/04/2018;2018;4;21;111;0.91295
4804761;CB;21/04/2018;2018;4;21;111;0.8883
2777093;CBMZ;21/04/2018;2018;4;21;111;0.74415
4814797;CBMZ;21/04/2018;2018;4;21;111;0.9185
4816354;CBMZ;21/04/2018;2018;4;21;111;0.7724
4816600;CB;21/04/2018;2018;4;21;111;0.82695
4897391;CBMZ;21/04/2018;2018;4;21;111;0.834
4901034;CB;21/04/2018;2018;4;21;111;0.8978
4901070;CBMZ;21/04/2018;2018;4;21;111;0.9264
2805518;CB;21/04/2018;2018;4;21;111;0.8593
4952950;CB;21/04/2018;2018;4;21;111;0.839
4958191;CB;21/04/2018;2018;4;21;111;0.78645
4972795;CBMZ;21/04/2018;2018;4;21;111;0.9213
4976652;CB;21/04/2018;2018;4;21;111;0.8931
4977944;CB;21/04/2018;2018;4;21;111;0.8226
2855051;CBMZ;21/04/2018;2018;4;21;111;0.6645
4989093;CB;21/04/2018;2018;4;21;111;0.89805
5000405;CBMZ;21/04/2018;2018;4;21;111;0.9088
5047714;CB;21/04/2018;2018;4;21;111;0.8357
5085153;CB;21/04/2018;2018;4;21;111;0.82945
5099443;CBMZ;21/04/2018;2018;4;21;111;0.8486
5121627;CBMZ;21/04/2018;2018;4;21;111;0.8078
5150092;CB;21/04/2018;2018;4;21;111;0.4101
2923088;CBMZ;21/04/2018;2018;4;21;111;0.8611
5152227;CB;21/04/2018;2018;4;21;111;0.9177
5153156;CBMZ;21/04/2018;2018;4;21;111;0.8216
5160603;CB;21/04/2018;2018;4;21;111;0.8526
5176356;CBGL;21/04/2018;2018;4;21;111;0.91525
5202866;CBMZ;21/04/2018;2018;4;21;111;0.9115
2937959;CB;21/04/2018;2018;4;21;111;0.88695
5213685;CB;21/04/2018;2018;4;21;111;0.8962
5218438;CBMZ;21/04/2018;2018;4;21;111;0.8209
5222818;CBMZ;21/04/2018;2018;4;21;111;0.8485
5232554;CBMZ;21/04/2018;2018;4;21;111;0.8674
5239204;CB;21/04/2018;2018;4;21;111;0.8043
5256439;CBMZ;21/04/2018;2018;4;21;111;0.9299
5275536;CB;21/04/2018;2018;4;21;111;0.1895
5278162;CB;21/04/2018;2018;4;21;111;0.4865
5283269;CBMZ;21/04/2018;2018;4;21;111;0.85625
5294055;CBMZ;21/04/2018;2018;4;21;111;0.8435
5297459;CB;21/04/2018;2018;4;21;111;0.9081
5331004;CB;21/04/2018;2018;4;21;111;0.9299
5336182;CBMZ;21/04/2018;2018;4;21;111;0.8839
5372324;CBMZ;21/04/2018;2018;4;21;111;0.89265
5396615;CB;21/04/2018;2018;4;21;111;0.8229
5406986;CBMZ;21/04/2018;2018;4;21;111;0.91145
3131335;CB;21/04/2018;2018;4;21;111;0.6304
12821;CB;21/04/2018;2018;4;21;111;0.71425
25016;CBMZ;21/04/2018;2018;4;21;111;0.9337
3286989;CB;21/04/2018;2018;4;21;111;0.9382
122595;CB;21/04/2018;2018;4;21;111;0.77135
139011;CB;21/04/2018;2018;4;21;111;0.8647
3311089;CBMZ;21/04/2018;2018;4;21;111;0.8972
181041;CB;21/04/2018;2018;4;21;111;0.5409
209792;CB;21/04/2018;2018;4;21;111;0.916
210100;CB;21/04/2018;2018;4;21;111;0.7121
221839;CB;21/04/2018;2018;4;21;111;0.8922
244175;CBTFF;21/04/2018;2018;4;21;111;0.9026
248691;CB;21/04/2018;2018;4;21;111;0.9459
256432;CBTFF;21/04/2018;2018;4;21;111;0.8891
29300;CBMZ;01/05/2018;2018;5;1;121;0.8411
3357217;CB;01/05/2018;2018;5;1;121;0.6619
355256;CB;01/05/2018;2018;5;1;121;0.9414
366723;CB;01/05/2018;2018;5;1;121;0.9346
3411733;CBMZ;01/05/2018;2018;5;1;121;0.8793
433566;CB;01/05/2018;2018;5;1;121;0.2473
501099;CBMZ;01/05/2018;2018;5;1;121;0.946
580666;CB;01/05/2018;2018;5;1;121;0.5149
3454775;CBMZ;01/05/2018;2018;5;1;121;0.9499
586878;CBMZ;01/05/2018;2018;5;1;121;0.9325
707673;CBMZ;01/05/2018;2018;5;1;121;0.6157
710941;CB;01/05/2018;2018;5;1;121;0.6707
3493461;CB;01/05/2018;2018;5;1;121;0.95295
733566;CB;01/05/2018;2018;5;1;121;NA
747553;CB;01/05/2018;2018;5;1;121;NA
766617;CBMZ;01/05/2018;2018;5;1;121;0.9163
771079;CBMZ;01/05/2018;2018;5;1;121;0.9386
3526153;CBMZ;01/05/2018;2018;5;1;121;0.7669
830965;CBMZ;01/05/2018;2018;5;1;121;0.94115
833329;CB;01/05/2018;2018;5;1;121;NA
844919;CB;01/05/2018;2018;5;1;121;NA
848110;CB;01/05/2018;2018;5;1;121;0.5963
3569975;CBMZ;01/05/2018;2018;5;1;121;0.9477
1006979;CBTFF;01/05/2018;2018;5;1;121;0.9307
1034460;CBMZ;01/05/2018;2018;5;1;121;0.92815
3595775;CBMZ;01/05/2018;2018;5;1;121;0.9513
1049256;CB;01/05/2018;2018;5;1;121;NA
1066845;CB;01/05/2018;2018;5;1;121;NA
3610044;CBMZ;01/05/2018;2018;5;1;121;0.8713
1149047;CB;01/05/2018;2018;5;1;121;NA
1190560;CBMZ;01/05/2018;2018;5;1;121;0.9447
3666143;CB;01/05/2018;2018;5;1;121;0.9419
1222397;CB;01/05/2018;2018;5;1;121;0.9379
1222471;CB;01/05/2018;2018;5;1;121;0.2835
1266859;CBMZ;01/05/2018;2018;5;1;121;0.942
340208;CBMZ;01/05/2018;2018;5;1;121;0.8863
3713081;CB;01/05/2018;2018;5;1;121;0.8474
1352160;CB;01/05/2018;2018;5;1;121;NA
3736700;CBMZ;01/05/2018;2018;5;1;121;0.812
1430877;CB;01/05/2018;2018;5;1;121;0.42525
1459578;CBMZ;01/05/2018;2018;5;1;121;0.9269
1479627;CB;01/05/2018;2018;5;1;121;0.6477
3751873;CBMZ;01/05/2018;2018;5;1;121;0.89045
1518514;CB;01/05/2018;2018;5;1;121;0.7075
1538148;CB;01/05/2018;2018;5;1;121;0.9072
1558605;CBMZ;01/05/2018;2018;5;1;121;0.9188
1574561;CB;01/05/2018;2018;5;1;121;NA
1603039;CB;01/05/2018;2018;5;1;121;0.6349
1614420;CB;01/05/2018;2018;5;1;121;0.31045
1616629;CBRGP;01/05/2018;2018;5;1;121;NA
1662863;CBMZ;01/05/2018;2018;5;1;121;0.933
1665656;CB;01/05/2018;2018;5;1;121;0.6607
1705323;CBMZ;01/05/2018;2018;5;1;121;0.9441
3863430;CB;01/05/2018;2018;5;1;121;0.908
3872585;CBMZ;01/05/2018;2018;5;1;121;0.9261
1838894;CB;01/05/2018;2018;5;1;121;0.9179
1849431;CB;01/05/2018;2018;5;1;121;0.90725
